id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham
10605,1600,megaduo đổi_vẻ không_hợp_retinal nhạy_cảm lắm lắm giá yêu_thương nhắn,10/10/2022,11:57,5,422208181
10606,2412,sài lắm tủ_lạnh sài mát lạnh khít chân lông_dưỡng ẩm_cực tốt,29/03/2022,8:08,5,422205162
10607,355,tẩy ưng thích không_cồn dịu nhẹ không_cảm_giác không_định đổi hasaki giá tốt ủng_hộ dài,21/07/2019,19:38,5,205100137
10608,3902,sử_dụng mặt sạch_bọt thích yêu,11/2/2019,16:43,5,422211490
10609,516,dưỡng ẩm tốt dậy mềm mịn_xài nửa,27/06/2022,10:31,5,318900019
10610,2792,chất ôm cực đứng không_rơi ẩm nữa,25/01/2021,16:04,5,422201092
10611,157,dòng nắp xám không_sạch nắp nhạt sạch nắp hồng không_cồn nắp nhạt không_bọt trượt không_mượt_bù tẩy sạch lớp kcn cushion sương sương không_mụn ẩn_giá công_dụng độ toàn chấm,30/01/2023,11:22,5,205100136
10612,1661,nhạy_cảm_kích_ứng cồn khô ửng đỏ_dưỡng đỡ,16/06/2022,23:19,5,318900005
10613,1824,chất mỏng thấm phù_hợp dầu mụn không_mắt vệt trắng không_đổ dầu,20/09/2022,21:15,5,343100024
10614,1310,tốt thử xài không_xài chất không_đặc không_lỏng không_phí tiền tiền dòng phục_hồi serum hơn,25/03/2022,11:55,3,253900004
10615,1647,sài mùa hè hợp_lý bôi không_bí_dịu hẳn bôi mát_mát rễ mẩn đỏ_kích_ứng bôi hôm mùa đông ẩm_dưỡng hỗn_hợp thiên khô_hợp luôn,20/06/2023,16:42,5,318900019
10616,1953,khô_dưỡng ẩm_mụn không_củng_mềm bóng bóng mùi thơm chất hơi đăc_nhiêu củng_không bí_mụn ưng khoản,12/4/2024,21:38,5,201600166
10617,740,sạch mụn đầu đen thứ,5/6/2024,16:17,5,422210954
10619,792,ổn,4/4/2021,3:00,4,100230064
10620,289,ổn,11/5/2021,16:25,4,422204259
10621,1528,sản_phẩm hài đi người,24/01/2024,18:51,5,211300007
10622,1071,sản_phẩm tốt sạch sâu,12/4/2023,13:15,5,422220606
10623,2614,xài kết_hợp retinol thâm mụn nám_vọng thời thấm không_nhờn bóng dầu,3/5/2022,11:04,5,371600006
10624,850,chống nắng kiềm dầu xài mặt nhờn,18/02/2022,11:12,3,422204027
10626,1536,lrp hợp luôn mịn_màng không_nhớt rửa không_khô cảm_giác mịn,29/07/2023,17:19,5,422214146
10627,1333,bì đóng_gói hài dịch_vụ,13/05/2021,13:30,5,223600010
10629,761,mát lạnh sạch dịu nhẹ cực thích định tiếp_tục,13/02/2022,17:34,5,200400004
10630,3383,dầu mụn_sài kiểu châm chích ngứa cực,10/4/2023,7:19,4,249500014
10631,2458,ẩm tốt_thích sản_phẩm,1/11/2019,14:38,5,345800015
10632,708,mùi hương_mát giá_thành ổn,28/04/2023,15:33,5,204100054
10633,948,sản_phẩm bình dịch_vụ,29/07/2020,22:15,2,100230064
10634,1034,mùi hương_mát giá_thành ổn,27/04/2023,17:59,5,422206537
10635,279,tuyệt_vời nắp đậm sạch sâu không_bết dính không_tấy đỏ rát_giá hợp_lí rẻ,11/6/2021,21:05,5,422211446
10636,2419,thử đầu êm_giá tiền mùi lắm,3/11/2021,22:17,5,422205160
10637,1526,sản_phẩm_chất,22/02/2024,20:43,5,422214146
10638,2395,sử_dụng_dàng thoải_mái thư giãn độ,28/04/2023,9:35,5,308500004
10639,1145,xài sạch mặt hơi khô,17/05/2023,14:49,4,422207423
10640,1871,rẻ xài_nhiên dày mỏng sớ mặt,19/10/2020,23:44,5,422203807
10641,1940,sản_phẩm tốt,18/11/2023,15:47,5,422209262
10642,6,sử_dụng đầu_tiên ẩm_mượt vết thâm_mụn bắt_đầu mờ đi_rệt mềm mịn tiền không_chân_không đổi hãng nữa,17/10/2024,20:45,5,422209052
10643,688,sử_dụng_dàng thoải_mái thư giãn độ,29/04/2023,16:44,5,308500004
10644,1219,thử miếng xài chất khô không_bết dính sử_dụng sử_dụng không_hiệu_trị không_kích_ứng dịu tiếp,1/11/2020,20:57,5,422202253
10647,1333,bì đóng_gói hài dịch_vụ,13/05/2021,13:30,5,422212097
10648,3356,sản_phẩm cứu,22/03/2024,11:58,5,201600074
10649,1783,dịch_vụ chậm_trễ sản_phẩm không_hình_ảnh,20/03/2021,14:03,2,100230056
10650,2980,ẩm tốt khô,13/08/2021,13:57,5,318900009
10651,3011,sản_phẩm tốt,5/1/2021,16:31,5,100150067
10652,196,hợp hạn_chế tình_trạng mụn_ẩn nhiên tất_sản_phẩm thử_hàm đêm_chí liên_tục không_hiện_tượng hẵng,14/07/2022,19:39,5,100240016
10654,110,sử_dụng sạch_tẩy laroche posay rẻ hơn laroche đầu đỡ tiền laroche,7/9/2024,21:17,5,205100137
10655,2613,nhạy_cảm cân_nhắc rửa căng mặt,11/5/2022,21:40,2,422203510
10656,4140,tẩy chết mặt ổn thơm,18/11/2023,12:29,5,422207812
10657,681,sử_dụng sạch không_khô thư_giãn dùng,30/04/2023,15:12,5,308500018
10658,2182,không,13/06/2020,9:14,4,204000033
10659,359,lớp dầu_tẩy lì giá sài lâu,11/5/2019,14:44,5,205100137
10660,2206,mặt_nạ chất đầu_chất khủng_khiếp dưỡng ẩm tốt_thoáng mặt dầu_rệt xuyên mụn mịn,9/10/2022,22:08,5,422209724
10661,659,không_quà tặng tẩy,21/09/2023,11:35,5,200400004
10662,56,xơ_bụi nhiều,28/04/2022,11:23,3,243300007
10663,2191,trắng xài màu hồng hợp_nhiên nhắng nhít không_hộp tím màu tím đặc màu hồng_hợp vàng xỉn màu xài không_đẹp mịn mỏng màu màu màu hợp màu,16/12/2022,9:15,5,422207414
10664,1317,hạt bé tí luôn,13/12/2017,11:54,5,207300009
10666,2326,sử_dụng_dàng thoải_mái thư giãn độ,3/5/2023,19:38,5,422205164
10667,1023,sử_dụng_dàng thoải_mái thư giãn độ,2/5/2023,14:00,5,308500015
10668,1813,độ chống nắng thích_hợp xài toàn_thân hoạt_động_thể trời nhược_tắm không_mướt_rít thích sản_phẩm độ xài di_hàng dưỡng,24/12/2022,16:15,5,422219308
10669,181,hàng shop shiper chán không_tiền_mặt kêu khoản mặt nhăn quá,17/09/2022,18:41,4,422208807
10670,3657,mùi,20/11/2023,9:00,5,100220009
10671,1196,đọc quyết_định thử giá hời hasaki giá rẻ chỗ mềm_mặt không_dày không_vụn tiết_kiệm sản_phẩm không_không giá chất,16/07/2021,15:13,5,422206149
10672,788,xài đặc_biệt chữ đổ dầu hồi xài dịu nhẹ_tẩy đổ dầu mặt khuyên hỗn_hợp dầu xài siêu_thích,10/6/2021,7:15,5,200400003
10673,1474,sản_phẩm dịu nhẹ tốt,28/10/2021,13:41,5,204900159
10675,1030,sử_dụng dãng thoải_mái thư giãn độ,30/04/2023,15:04,5,422205160
10676,2055,khô thoáng thấm siêu_kiềm dầu tốt finish siêu_đẹp,9/6/2022,13:02,5,249500019
10677,845,đánh_liều mate trải_nghiệm review_hợp treatment giá mềm mặt không_nâng tone chất mỏng nhẹ thấm kiềm dầu tốt thiên_dầu hôm đi học chạy đi không_nắng lớp máy_lạnh tiếng đeo_khẩu suốt đổ xíu dầu chỗ cánh mũi môi chống tạm ổn lười viết đlắm kcn ưng thời viết,12/7/2022,13:20,5,422204027
10678,2850,tẩy siêu_sạch tẩy sạch lớp siêu_dày mắt săn,22/01/2021,16:59,5,377400001
10680,1037,lớp finish mịn kiềm dầu tốt không_nâng mỹ_phẩm hàng nguyên_mác,10/1/2023,23:28,5,422200236
10681,2397,sử_dụng_dàng thoải_mái thư giãn độ,27/04/2023,16:32,5,308500004
10682,4258,xài tuần dòng sản_phẩm mới review hơi đợt xài bha phục_hồi ẩm_thử xài hiệu tưởng mướt đỏ ẩm tốt,30/03/2023,20:42,5,422205122
10683,3371,hàng_không hài_chất,12/8/2021,20:45,2,201600074
10684,1147,sài châm chích lắm cũ,16/02/2023,15:32,4,422218631
10685,1391,chất thấm thơm xài mướt mịn hẳn kiềm dầu,11/12/2021,15:24,5,422207826
10686,61,cải_thiện mờ thâm_mụn tiếc_xài mụn_ẩn thử chân,15/03/2023,10:50,4,422208913
10687,787,cực thích không_đổ lông chà_cở cay nữa,22/06/2021,8:27,5,243300007
10688,1537,sử_dụng không_khô phù_hợp khô_dầu khô không_hợp lắm,3/6/2023,9:15,4,422214146
10689,1311,mùi chịu bóng dầu tệp mịn khô thoáng kiềm dầu tốt chiều không_đỗ dầu khả_năng tone_kém không_thâm_mụn đỏ,24/07/2022,2:31,4,422207414
10690,698,sử_dụng_dàng thoải_mái thư giãn độ,28/04/2023,20:20,5,308500004
10691,309,tẩy sạch nắp tạm ổn_giá,22/12/2020,22:22,5,205100136
10692,2385,sử_dụng_dàng thoải_mái thư giãn độ,29/04/2023,11:42,5,422205163
10693,879,sản_phẩm tốt cực thích,14/04/2023,22:10,5,422204795
10694,674,sử_dụng_dàng thoải_mái thư giãn độ,4/5/2023,10:44,5,422205160
10695,2497,mùi hương mát,4/5/2023,10:52,5,204100019
10696,2674,tẩy_ổn không_rách,10/9/2021,10:58,5,422203807
10698,2358,thư giãn độ,30/04/2023,17:55,5,308500004
10700,2750,kcn naris đỉnh nâng tone_nhiên không_trắng lớp finish đẹp bôi đặc_biệt ẻm chống chứa giúp dưỡng ẩm_nhẹ tuyệt_vời kcn xịn xò,15/06/2022,14:41,5,422211276
10701,1805,tốt,17/05/2017,6:13,5,100220035
10703,1085,sử_dụng_dàng thoải_mái thư giãn độ,28/04/2023,10:00,5,422205163
10704,2066,nâng tông nhẹ_nhiên kiềm dầu,27/07/2021,14:32,5,422207413
10705,1621,thiên khô mịn ruồi đậu trượt,5/6/2021,17:10,5,224100009
10706,1596,trộm_vía xài dậy mặt láng_hồn luôn quan_sát thêm,24/08/2022,7:42,5,100240016
10707,716,sản_phẩm tốt,19/04/2023,17:15,5,100230064
10708,218,xịn không_thấm không_trắng tone cảm_giác thoáng mịn nhẹ mặt tầm giá skin rohto không_phân_khúc,3/4/2022,10:04,5,422203146
10709,3276,mặt_nạ sử_dụng tốt tốt nữa,12/1/2023,19:06,5,422209635
10710,3896,sản_phẩm,8/10/2024,11:56,5,223600003
10711,83,sản_phẩm bổ_rẻ luôn chuyên,2/7/2021,9:03,5,422211447
10712,343,sử_dụng mặt dị_ứng nổi hơi uổng chân ổn_mượt hơn,7/1/2020,12:18,3,100220009
10713,1142,dịu nhẹ cực_kỳ không_kích_ứng mịn_màng ẩm ẩm_thích lắm,25/10/2023,20:32,5,422209322
10714,1702,dịu đêm dị_ứng_mẫn đỏ nặn mụn,7/4/2020,22:39,5,318900019
10715,1516,không_mũi không_bôi dính rát cực_kỳ mặt chẳng,8/3/2023,23:04,5,422211549
10716,2221,tốt nhíp hơi cũ,19/11/2022,15:55,4,201100053
10717,2821,tặng tẩy shop kiểm_đơn hàng,7/3/2023,7:32,5,318900002
10718,406,sữa rửa mặt dịu nhẹ,12/4/2023,15:20,5,422204795
10720,2646,xài ok lắm xài mê_giá nữa,1/3/2022,7:51,5,422203302
10721,2361,sử_dụng_dàng thoải_mái thư giãn độ,30/04/2023,14:53,5,422205160
10722,4036,bổ rẻ,17/03/2021,8:34,5,365000011
10723,1837,miếng tốt mát lạnh đắp_cảm bớt dầu_đắp ẩm_mượt không_chăm_sóc mặt ngủ nốt mụn sưng đỏ,9/5/2020,19:20,5,308500009
10724,4270,đầu sử_dụng hãng mặt_nạ mỏng mùi thơm cỏ dịu nhẹ ôm sát mặt_dưỡng chất_thể_dưỡng cổ,11/12/2023,22:20,5,422200182
10725,3646,xài sẹo_rệt cỡ đỡ sẹo nấu dầu bắn_bỏng sợ sẹo xấu xài tuýp_hiệu bất_ngờ,10/7/2023,13:33,5,422208781
10726,3669,sản_phẩm tuyệt_vời bớt mụn đầu đen_lỗ chân lông_hẹp sản_phẩm dịu nhẹ nhạy_cảm được giá hiệu thực_tế đem sảm_phẩm rẻ_chất sản_phẩm tẩy tế_bào chết,26/03/2021,10:00,5,422206043
10727,1090,hàng đóng_gói sản_phẩm ủng_hộ shop tiếp,28/10/2021,9:28,5,422204904
10729,134,hàng tặng quà shop,20/07/2023,15:03,5,422204259
10730,1275,tốt không_tặng,1/10/2023,13:04,4,204900005
10731,2497,mùi hương mát,4/5/2023,10:52,5,422206537
10732,1295,sử_dụng_dàng thoải_mái thư giãn độ,4/5/2023,16:18,5,308500004
10733,4011,kiên_trì tiếp,25/08/2020,17:00,5,256700017
10734,1191,không_thực nổi_bật,30/04/2023,2:16,2,249500019
10735,613,dị_ứng mụn chống nắng ổn kháng_bụi không_mặt thấm_tông nhẹ,29/05/2022,15:21,5,253900006
10736,1050,phục_hồi siêu_đỉnh,5/2/2022,8:56,5,422200342
10737,233,sản_phẩm tốt,23/12/2021,10:16,5,422204259
10738,572,kèm tẩy,22/06/2024,8:15,5,422212100
10739,46,sài ă_tẩy lắm lì,1/11/2022,6:47,5,100230059
10740,320,cảm_giác đổ_tẩy mặt mát_mát,3/10/2020,16:46,5,205100136
10741,4224,chống nắng dạng chất thấm không_vệt mùa nóng cảm_giác,31/07/2023,20:20,5,422212360
10743,846,chất ổn mô_tả,18/08/2023,13:52,3,204000059
10744,2111,shop còn tiếc hùi,11/3/2021,15:08,5,422202569
10745,492,hiện chân không_đẹp_phối hơi dày,12/12/2022,15:10,5,422216416
10746,1746,dịch_vụ chăm_sóc hàng kém_không hỗ_trợ,18/11/2023,15:45,1,100190059
10747,3166,xài hãng châm_chích nóng_mặt chịu chất dưỡng mùi colagen không_thích,11/11/2022,20:13,2,365000016
10748,327,dịu nhẹ lưu không_cồn giá kcn xài,1/9/2020,15:22,5,422211447
10749,325,tẩy ổn giá_nhiên hơi,6/8/2020,13:38,4,243300007
10750,1758,retinol laroche lắm người,20/01/2022,10:54,5,100240016
10751,2441,không_mặt_nạ xài không_thể không_vô đánh_giá đc xài miếng đỡ hẳn mụn_xài không_thể đổi khác,23/09/2020,9:49,5,308500037
10752,1763,sản_phẩm tốt dầu tầm không_bôi dưỡng_tẩy tốt tróc lớp chết,1/10/2021,20:46,5,100240016
10753,3276,mặt_nạ sử_dụng tốt tốt nữa,12/1/2023,19:06,5,422209634
10754,2087,thơm xài siêu_thích í_trừ nắp hơi đóng hasaki hàng hàng trưa trưa,20/06/2021,10:51,5,422202045
10755,317,thơm nức mùi cà_phê tẩy tế_bào chết ổn hơi rát môi,28/01/2021,9:52,4,422201374
10756,1677,dịch shop hàng tuần thấm,17/08/2021,18:08,5,318900005
10757,297,tẩy nhẹ dịu_tẩy sạch nhẹ_nhàng chống nắng makeup đậm không_tẩy sạch tẩy sạch không_khô căng chẳng_bết rít cực thích,11/4/2021,12:18,5,211300005
10758,1713,hàng đóng_gói cẩn_thận chất miễn chê,22/11/2023,12:11,4,100220035
10759,505,dầu mụn không_hiệu dầu đổ bóng mặt dính dính dịu khuyên dầu_dưỡng khác,29/10/2022,22:32,3,253900010
10760,62,thích tẩy dịu nhẹ phù_hợp hàng makeup khác,17/04/2022,23:35,5,422204904
10761,1420,hàng,14/01/2022,20:54,4,293500043
10762,1247,dày hơi rát thấm_tẩy xơ không_tẩy sạch hộp_vuông,1/6/2023,12:37,4,422211640
10763,2206,kiềm dầu cực tốt hơi bột bột không_mịn lắm khô_dưỡng ẩm_tông nhẹ không_hiện_tượng vón_cục chỗ khóe mũi mắt,1/8/2021,22:28,5,249500028
10764,188,không_tặng tẩy,13/08/2022,13:48,4,205100146
10765,4040,tủ_lạnh đắp lắm luôn,1/10/2020,16:33,5,365000013
10766,2140,đóng_gói hàng cẩn_thận trình vận_hộp méo tuýt hỗn_hợp thiên_dầu không_rát mùi nhè nhẹ_rửa nhờn nhớn mặt_xíu không_khô_độ ẩm_định_giá sản_phẩm ổn áp_thể rẻ_sài chống nắng không_makeup ẻm_tẩy,15/04/2022,14:10,5,100750038
10767,3255,trắng tươi trẻ,5/12/2023,12:18,5,422205152
10768,673,thích hasaki sản_phẩm tẩy,4/5/2023,19:03,5,100230057
10769,635,sản_phẩm tone_tone không_mấy tối màu ổn mặt_tiết dầu thấm dầu tiếng lần aply mặt mịn đặc_tán mắt đắp mặt tiếng hơi mắt bám tốt_tẩy sạch sâu_tẩy sản_phẩm rửa_mặt tối,11/7/2020,2:41,5,422212100
10770,3701,mùi sản_phẩm hơi nồng_chất lỏng_hơi,28/07/2021,21:24,4,201600144
10771,2588,phù_hợp giá tiền thích nhiều,21/05/2021,9:12,5,365000018
10772,289,ổn,11/5/2021,16:25,4,422208807
10773,83,toner chân ẩm tốt_kích_ứng sưng viêm mê,2/7/2021,9:05,5,318900012
10774,1737,sản_phẩm tốt,20/11/2023,9:38,5,422206043
10775,979,tầm hàng hàng tht giả ảnh í mịn hơi hơi khô,11/7/2022,18:23,5,422204795
10776,329,hàng miêu_tả không_trội lựa khác,9/4/2024,5:08,3,100240016
10777,90,srm thích sạch,7/6/2021,22:29,5,211300007
10778,3643,không_cồn paraben dầu khoáng_dạn chốt liền kiểu toàn nhạy_cảm lắm mãi_trị mụn trời,24/01/2024,18:55,5,422211231
10779,1506,thơm lắm sức cảm_giác mịn căng không_xài trắng,5/5/2024,20:41,5,422206035
10780,1161,ngăm kén kcn kcn nâng tông ngăm bợt bợt giả trân_ưng thấm_tệp không_vân nâng tông lố mỏng nhẹ ưng bụng ghê_hơi mắt,29/01/2024,22:24,5,422217292
10781,2314,sử_dụng_dàng thoải_mái thư giãn độ,4/5/2023,20:27,5,308500015
10782,1118,silicot ưng giá rẻ dày mềm mịn tốn_tẩy không_rách không_vụn dính mặt xài tập_thể xài đỡ tốn tiền,22/06/2021,9:23,5,243300007
10783,223,tẩy sạch lớp dầu,14/02/2022,20:59,5,422206648
10784,1068,tẩy sạch mkup nhẹ tầm mùi thơm mkup đậm tầm,18/05/2023,9:23,5,422204904
10785,3674,cảnh_báo đừng sản_phẩm mùi thơm không_đợi tẩy tế_bào chết thiên_nhiên,9/12/2018,0:00,5,422206042
10786,380,thân dầu nổi mụn cerave item đi_sĩ khuyên dùng,22/04/2024,15:21,5,422208975
10787,776,hỗ_trợ trị mụn serum godndoc kiểu mụn ẩn_đổi tầm tuần tiêu_nhân mụn í kiểu khô còi mụn đỏ khô thấm ngủ dậy căng bóng,24/02/2023,14:28,5,422208913
10788,2335,sử_dụng_dàng thoải_mái thư giãn độ,2/5/2023,17:21,5,422202253
10789,975,hợp_cảm mụn bé lặn_tăm không_kích_ứng_rửa không_hề khô htd nổi mao_mạch nhạy_cảm không_kích_ứng,31/08/2022,14:54,5,422204795
10790,2407,đắp khô không_rết cảm_giác chất thấm trọn ẩm_mướt nhẹ căng mịn_thể skincare,25/02/2023,21:26,4,308500015
10791,1,không_dồn viền_ép kĩ không_không cứng không_sát mặt mặt mặt sần_tẩy mặt skincare mặt,2/11/2024,0:29,5,422222535
10792,202,đóng_gói chắn hàng chậm báo,12/6/2022,12:05,3,422211447
10793,2545,dân văn_phòng_không timf hiều mùa quyết_định xài thử_hiệu bât ngờ_lăm dể xài không_khô_mặt lắm review ẩm_xài đi yêu,13/11/2020,21:17,5,204100070
10794,675,thích hasaki sản_phẩm tẩy,3/5/2023,18:42,5,200400003
10796,1417,rửa thoải_mái không_khô sử_dụng kết_hợp tẩy loreal sạch cảm_giác thoải_mái mùi hương không_hợp_mũi công_dụng tốt dầu,15/07/2022,18:15,5,422200632
10797,1725,tẩy chết ổn_áp êm,20/11/2023,16:03,5,100220035
10798,2294,vòi xịt ổn hạt nhỏ dưỡng ẩm được,12/3/2020,10:23,5,100150058
10799,1378,sản_phẩm ổn đầu hơi rát nóng_mặt bình hương_liệu khả_năng dưỡng_ẩm ổn_chất phù_hợp giá tiền,15/12/2022,21:48,4,422200306
10800,332,thích dầu cực_kỳ nhạy_cảm_tẩy rửa sữa rửa mặt mụn liền tẩy oreal hôm trưa mệt kịp tẩy chống nắng nằm ngủ dậy căng ẩm không_mụn chứng_tỏ độ giá,11/7/2020,19:30,5,205100136
10801,2325,sử_dụng_dàng thoải_mái thư giãn độ,4/5/2023,10:05,5,308500018
10802,706,đỉnh vô mát,28/04/2023,20:39,5,422200236
10803,709,sử_dụng_dàng thoải_mái thư giãn độ,28/04/2023,10:15,5,308500004
10804,2552,sản_phẩm thích_hợp dầu không_vấn_đề lắm,11/11/2020,0:00,5,204100054
10805,2209,dầu xài dạng milk,7/5/2021,14:58,5,249500021
10806,1854,sử_thích lắm giá chằg không_khô sạch phải,26/03/2021,7:53,5,422203321
10807,1374,sảm_phẩm nước hơi đỉnh mùi thơm nhẹ chịu thiên_dầu sài mùa lạnh,6/1/2023,15:03,5,422207826
